grade_id,student_id,course_id,assessment_id,assessment_type,marks_obtained,max_marks,percentage,submitted_date,graded_date,feedback
GRD00005517,KOI000358,MKT201_Summer_2024/25,MKT201_Summer_2024/25_Q1,Quiz,26.7,30,97.3,2025-02-01 00:00:00,2025-02-01 00:00:00,Auto-graded
GRD00005518,KOI000358,MKT201_Summer_2024/25,MKT201_Summer_2024/25_Q3,Quiz,23.4,25,72.8,2024-12-27 00:00:00,2024-12-27 00:00:00,Auto-graded
GRD00005519,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_A1,Assignment,62.5,100,73.8,2024-10-16 00:00:00,2024-10-22 00:00:00,Well researched and presented.
GRD00005520,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_A2,Assignment,10.8,20,61.1,2024-08-15 00:00:00,2024-08-26 00:00:00,Well researched and presented.
GRD00005521,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_A3,Assignment,13.8,20,90.7,2024-10-05 00:00:00,2024-10-14 00:00:00,Needs improvement in analysis.
GRD00005522,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_A4,Assignment,22.0,30,68.7,2024-09-08 00:00:00,2024-09-12 00:00:00,"Good effort, well done."
GRD00005523,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_A5,Assignment,26.0,50,88.9,2024-09-15 00:00:00,2024-09-21 00:00:00,Needs improvement in analysis.
GRD00005524,KOI000359,COMP201_Semester_2_2024,COMP201_Semester_2_2024_Q2,Quiz,9.0,10,77.5,2024-08-14 00:00:00,2024-08-14 00:00:00,Auto-graded
GRD00005525,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_A1,Assignment,31.0,40,64.2,2024-12-20 00:00:00,2025-01-03 00:00:00,Needs improvement in analysis.
GRD00005526,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_A3,Assignment,19.5,30,59.2,2025-01-29 00:00:00,2025-02-04 00:00:00,Well researched and presented.
GRD00005527,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_A6,Assignment,62.3,100,94.2,2025-02-15 00:00:00,2025-02-28 00:00:00,Well researched and presented.
GRD00005528,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_Q1,Quiz,6.8,10,95.1,2025-01-02 00:00:00,2025-01-02 00:00:00,Auto-graded
GRD00005529,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_Q2,Quiz,13.3,15,84.5,2024-12-26 00:00:00,2024-12-26 00:00:00,Auto-graded
GRD00005530,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_Q3,Quiz,19.5,20,92.8,2025-01-15 00:00:00,2025-01-15 00:00:00,Auto-graded
GRD00005531,KOI000359,ACC201_Summer_2024/25,ACC201_Summer_2024/25_Q4,Quiz,6.1,10,75.8,2025-01-22 00:00:00,2025-01-22 00:00:00,Auto-graded
GRD00005532,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_A1,Assignment,75.2,100,86.5,2024-09-02 00:00:00,2024-09-12 00:00:00,Well researched and presented.
GRD00005533,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_A2,Assignment,19.1,25,78.0,2024-10-24 00:00:00,2024-11-06 00:00:00,Well researched and presented.
GRD00005534,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_A3,Assignment,23.2,25,57.3,2024-08-11 00:00:00,2024-08-18 00:00:00,Well researched and presented.
GRD00005535,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_A4,Assignment,21.4,30,52.4,2024-08-01 00:00:00,2024-08-12 00:00:00,"Good effort, well done."
GRD00005536,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_Q1,Quiz,13.9,15,89.0,2024-08-13 00:00:00,2024-08-13 00:00:00,Auto-graded
GRD00005537,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_Q2,Quiz,18.8,20,76.5,2024-10-02 00:00:00,2024-10-02 00:00:00,Auto-graded
GRD00005538,KOI000360,COMP401_Semester_2_2024,COMP401_Semester_2_2024_Q3,Quiz,25.9,30,99.8,2024-07-27 00:00:00,2024-07-27 00:00:00,Auto-graded
GRD00005539,KOI000360,SOFT301_Semester_1_2024,SOFT301_Semester_1_2024_A1,Assignment,66.3,100,66.7,2024-04-25 00:00:00,2024-05-08 00:00:00,Excellent work!
GRD00005540,KOI000360,SOFT301_Semester_1_2024,SOFT301_Semester_1_2024_A2,Assignment,25.8,40,99.8,2024-06-02 00:00:00,2024-06-10 00:00:00,"Good effort, well done."
GRD00005541,KOI000360,SOFT301_Semester_1_2024,SOFT301_Semester_1_2024_A3,Assignment,28.9,50,80.5,2024-05-29 00:00:00,2024-06-09 00:00:00,Excellent work!
GRD00005542,KOI000360,SOFT301_Semester_1_2024,SOFT301_Semester_1_2024_A5,Assignment,12.3,20,59.1,2024-06-07 00:00:00,2024-06-15 00:00:00,Satisfactory. Consider improvement in...
GRD00005543,KOI000360,SOFT301_Semester_1_2024,SOFT301_Semester_1_2024_Q2,Quiz,11.1,15,75.4,2024-05-06 00:00:00,2024-05-06 00:00:00,Auto-graded
GRD00005544,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A2,Assignment,25.1,30,86.9,2024-08-21 00:00:00,2024-09-01 00:00:00,Excellent work!
GRD00005545,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A4,Assignment,24.1,40,77.6,2024-10-05 00:00:00,2024-10-11 00:00:00,Satisfactory. Consider improvement in...
GRD00005546,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_A5,Assignment,26.3,40,54.5,2024-09-30 00:00:00,2024-10-14 00:00:00,Excellent work!
GRD00005547,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q1,Quiz,21.7,25,72.2,2024-11-04 00:00:00,2024-11-04 00:00:00,Auto-graded
GRD00005548,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q2,Quiz,26.5,30,90.6,2024-08-23 00:00:00,2024-08-23 00:00:00,Auto-graded
GRD00005549,KOI000360,STAT201_Semester_2_2024,STAT201_Semester_2_2024_Q3,Quiz,18.5,20,74.6,2024-08-17 00:00:00,2024-08-17 00:00:00,Auto-graded
GRD00005550,KOI000361,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A1,Assignment,16.7,25,81.3,2024-08-30 00:00:00,2024-09-07 00:00:00,Needs improvement in analysis.
GRD00005551,KOI000361,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A2,Assignment,32.4,40,68.5,2024-10-21 00:00:00,2024-11-05 00:00:00,Excellent work!
GRD00005552,KOI000361,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A3,Assignment,22.5,25,92.6,2024-09-02 00:00:00,2024-09-15 00:00:00,Well researched and presented.
GRD00005553,KOI000361,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q1,Quiz,6.3,10,65.1,2024-09-26 00:00:00,2024-09-26 00:00:00,Auto-graded
GRD00005554,KOI000361,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q3,Quiz,7.0,10,78.0,2024-10-13 00:00:00,2024-10-13 00:00:00,Auto-graded
GRD00005555,KOI000361,MKT201_Summer_2024/25,MKT201_Summer_2024/25_A1,Assignment,22.3,30,97.2,2024-12-20 00:00:00,2024-12-26 00:00:00,Well researched and presented.
GRD00005556,KOI000361,MKT201_Summer_2024/25,MKT201_Summer_2024/25_A2,Assignment,90.7,100,88.5,2025-02-20 00:00:00,2025-02-25 00:00:00,Needs improvement in analysis.
GRD00005557,KOI000361,MKT201_Summer_2024/25,MKT201_Summer_2024/25_Q2,Quiz,11.9,15,60.1,2025-02-14 00:00:00,2025-02-14 00:00:00,Auto-graded
GRD00005558,KOI000361,MKT201_Summer_2024/25,MKT201_Summer_2024/25_Q3,Quiz,21.9,25,82.7,2024-12-27 00:00:00,2024-12-27 00:00:00,Auto-graded
GRD00005559,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A1,Assignment,15.3,20,76.5,2025-01-08 00:00:00,2025-01-15 00:00:00,Needs improvement in analysis.
GRD00005560,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A2,Assignment,38.4,40,60.2,2025-02-16 00:00:00,2025-03-04 00:00:00,Needs improvement in analysis.
GRD00005561,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A3,Assignment,28.5,40,58.1,2025-02-01 00:00:00,2025-02-11 00:00:00,Satisfactory. Consider improvement in...
GRD00005562,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A4,Assignment,15.7,30,70.0,2025-02-07 00:00:00,2025-02-16 00:00:00,Satisfactory. Consider improvement in...
GRD00005563,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_A5,Assignment,18.1,25,62.2,2024-12-28 00:00:00,2025-01-04 00:00:00,Excellent work!
GRD00005564,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q1,Quiz,21.8,30,89.8,2024-12-25 00:00:00,2024-12-25 00:00:00,Auto-graded
GRD00005565,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q2,Quiz,23.9,25,79.3,2025-01-18 00:00:00,2025-01-18 00:00:00,Auto-graded
GRD00005566,KOI000361,COMP301_Summer_2024/25,COMP301_Summer_2024/25_Q3,Quiz,11.1,15,60.5,2025-01-01 00:00:00,2025-01-01 00:00:00,Auto-graded
GRD00005567,KOI000361,DATA301_Semester_2_2024,DATA301_Semester_2_2024_A1,Assignment,27.4,30,87.4,2024-08-06 00:00:00,2024-08-07 00:00:00,Needs improvement in analysis.
GRD00005568,KOI000361,DATA301_Semester_2_2024,DATA301_Semester_2_2024_A2,Assignment,45.1,50,76.4,2024-08-27 00:00:00,2024-09-01 00:00:00,Satisfactory. Consider improvement in...
GRD00005569,KOI000361,DATA301_Semester_2_2024,DATA301_Semester_2_2024_A3,Assignment,19.4,30,68.0,2024-09-04 00:00:00,2024-09-18 00:00:00,"Good effort, well done."
GRD00005570,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A1,Assignment,55.7,100,89.6,2024-05-16 00:00:00,2024-05-22 00:00:00,Excellent work!
GRD00005571,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A2,Assignment,21.7,25,96.8,2024-06-12 00:00:00,2024-06-24 00:00:00,"Good effort, well done."
GRD00005572,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A4,Assignment,30.5,40,55.9,2024-06-08 00:00:00,2024-06-10 00:00:00,Satisfactory. Consider improvement in...
GRD00005573,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_A5,Assignment,24.4,30,98.5,2024-03-25 00:00:00,2024-03-29 00:00:00,Satisfactory. Consider improvement in...
GRD00005574,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q2,Quiz,26.0,30,74.3,2024-05-17 00:00:00,2024-05-17 00:00:00,Auto-graded
GRD00005575,KOI000362,CLOUD401_Semester_1_2024,CLOUD401_Semester_1_2024_Q4,Quiz,21.7,30,82.1,2024-03-20 00:00:00,2024-03-20 00:00:00,Auto-graded
GRD00005576,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A2,Assignment,39.7,50,56.5,2025-01-05 00:00:00,2025-01-09 00:00:00,Well researched and presented.
GRD00005577,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A3,Assignment,31.4,40,84.1,2025-02-16 00:00:00,2025-02-24 00:00:00,Needs improvement in analysis.
GRD00005578,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A4,Assignment,81.2,100,66.6,2025-01-30 00:00:00,2025-02-13 00:00:00,Needs improvement in analysis.
GRD00005579,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A5,Assignment,48.0,50,61.3,2025-02-15 00:00:00,2025-02-22 00:00:00,Needs improvement in analysis.
GRD00005580,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q1,Quiz,14.3,20,65.6,2025-01-23 00:00:00,2025-01-23 00:00:00,Auto-graded
GRD00005581,KOI000362,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q2,Quiz,11.2,15,90.8,2025-02-12 00:00:00,2025-02-12 00:00:00,Auto-graded
GRD00005582,KOI000362,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A1,Assignment,27.4,50,51.9,2025-01-07 00:00:00,2025-01-12 00:00:00,Satisfactory. Consider improvement in...
GRD00005583,KOI000362,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A3,Assignment,19.5,30,82.1,2025-01-05 00:00:00,2025-01-11 00:00:00,Satisfactory. Consider improvement in...
GRD00005584,KOI000362,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q1,Quiz,23.7,25,84.5,2025-02-20 00:00:00,2025-02-20 00:00:00,Auto-graded
GRD00005585,KOI000362,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q2,Quiz,11.4,15,88.1,2025-01-13 00:00:00,2025-01-13 00:00:00,Auto-graded
GRD00005586,KOI000362,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q3,Quiz,12.3,20,61.6,2025-01-13 00:00:00,2025-01-13 00:00:00,Auto-graded
GRD00005587,KOI000363,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A2,Assignment,39.8,50,97.4,2025-01-08 00:00:00,2025-01-13 00:00:00,Needs improvement in analysis.
GRD00005588,KOI000363,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A3,Assignment,30.9,40,86.8,2025-02-16 00:00:00,2025-03-02 00:00:00,"Good effort, well done."
GRD00005589,KOI000363,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A4,Assignment,55.2,100,50.5,2025-01-29 00:00:00,2025-02-03 00:00:00,Well researched and presented.
GRD00005590,KOI000363,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q1,Quiz,19.6,20,68.4,2025-01-23 00:00:00,2025-01-23 00:00:00,Auto-graded
GRD00005591,KOI000363,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q2,Quiz,9.1,15,83.6,2025-02-12 00:00:00,2025-02-12 00:00:00,Auto-graded
GRD00005592,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_A1,Assignment,23.6,25,98.5,2024-03-24 00:00:00,2024-03-28 00:00:00,Excellent work!
GRD00005593,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_A2,Assignment,20.3,25,64.7,2024-04-09 00:00:00,2024-04-20 00:00:00,"Good effort, well done."
GRD00005594,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_A3,Assignment,27.3,40,55.1,2024-05-18 00:00:00,2024-05-26 00:00:00,Satisfactory. Consider improvement in...
GRD00005595,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q1,Quiz,22.6,30,66.1,2024-03-31 00:00:00,2024-03-31 00:00:00,Auto-graded
GRD00005596,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q2,Quiz,9.7,15,94.6,2024-05-13 00:00:00,2024-05-13 00:00:00,Auto-graded
GRD00005597,KOI000363,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q3,Quiz,19.3,30,77.7,2024-05-23 00:00:00,2024-05-23 00:00:00,Auto-graded
GRD00005598,KOI000363,BUS101_Semester_1_2024,BUS101_Semester_1_2024_A1,Assignment,36.3,50,58.6,2024-05-29 00:00:00,2024-06-12 00:00:00,Needs improvement in analysis.
GRD00005599,KOI000363,BUS101_Semester_1_2024,BUS101_Semester_1_2024_A2,Assignment,18.7,25,87.3,2024-03-12 00:00:00,2024-03-22 00:00:00,Satisfactory. Consider improvement in...
GRD00005600,KOI000363,BUS101_Semester_1_2024,BUS101_Semester_1_2024_A3,Assignment,19.4,25,81.5,2024-06-11 00:00:00,2024-06-16 00:00:00,Well researched and presented.
GRD00005601,KOI000363,BUS101_Semester_1_2024,BUS101_Semester_1_2024_Q1,Quiz,17.2,20,63.6,2024-03-07 00:00:00,2024-03-07 00:00:00,Auto-graded
GRD00005602,KOI000363,BUS101_Semester_1_2024,BUS101_Semester_1_2024_Q2,Quiz,12.0,15,97.3,2024-04-20 00:00:00,2024-04-20 00:00:00,Auto-graded
GRD00005603,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A2,Assignment,13.8,20,97.2,2024-10-05 00:00:00,2024-10-10 00:00:00,Satisfactory. Consider improvement in...
GRD00005604,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A3,Assignment,19.0,20,66.6,2024-10-24 00:00:00,2024-10-31 00:00:00,Excellent work!
GRD00005605,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A4,Assignment,17.9,25,64.2,2024-08-10 00:00:00,2024-08-23 00:00:00,Needs improvement in analysis.
GRD00005606,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A5,Assignment,57.2,100,95.1,2024-08-26 00:00:00,2024-09-10 00:00:00,Needs improvement in analysis.
GRD00005607,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A6,Assignment,99.3,100,62.8,2024-08-01 00:00:00,2024-08-15 00:00:00,"Good effort, well done."
GRD00005608,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_Q1,Quiz,18.5,20,82.3,2024-11-01 00:00:00,2024-11-01 00:00:00,Auto-graded
GRD00005609,KOI000363,SEC401_Semester_2_2024,SEC401_Semester_2_2024_Q2,Quiz,24.1,30,93.1,2024-07-26 00:00:00,2024-07-26 00:00:00,Auto-graded
GRD00005610,KOI000364,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A1,Assignment,45.3,50,90.4,2024-08-18 00:00:00,2024-08-25 00:00:00,Needs improvement in analysis.
GRD00005611,KOI000364,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A2,Assignment,19.9,30,58.2,2024-09-03 00:00:00,2024-09-18 00:00:00,Well researched and presented.
GRD00005612,KOI000364,MATH101_Semester_2_2024,MATH101_Semester_2_2024_A3,Assignment,10.0,20,90.1,2024-09-24 00:00:00,2024-10-07 00:00:00,Excellent work!
GRD00005613,KOI000364,MATH101_Semester_2_2024,MATH101_Semester_2_2024_Q1,Quiz,21.1,30,90.5,2024-09-07 00:00:00,2024-09-07 00:00:00,Auto-graded
GRD00005614,KOI000364,MATH101_Semester_2_2024,MATH101_Semester_2_2024_Q2,Quiz,23.0,25,77.4,2024-10-11 00:00:00,2024-10-11 00:00:00,Auto-graded
GRD00005615,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_A1,Assignment,25.6,40,66.3,2024-12-20 00:00:00,2024-12-29 00:00:00,Excellent work!
GRD00005616,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_A2,Assignment,17.2,30,97.2,2025-01-23 00:00:00,2025-02-07 00:00:00,Excellent work!
GRD00005617,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_A3,Assignment,18.8,30,56.1,2024-12-28 00:00:00,2025-01-05 00:00:00,Excellent work!
GRD00005618,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_Q1,Quiz,8.3,10,74.1,2025-01-09 00:00:00,2025-01-09 00:00:00,Auto-graded
GRD00005619,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_Q2,Quiz,14.2,15,85.1,2024-12-29 00:00:00,2024-12-29 00:00:00,Auto-graded
GRD00005620,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_Q3,Quiz,9.5,10,73.6,2024-12-25 00:00:00,2024-12-25 00:00:00,Auto-graded
GRD00005621,KOI000367,COMM101_Summer_2024/25,COMM101_Summer_2024/25_Q4,Quiz,24.0,25,80.1,2025-02-03 00:00:00,2025-02-03 00:00:00,Auto-graded
GRD00005622,KOI000367,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A2,Assignment,20.6,25,76.3,2024-08-20 00:00:00,2024-09-02 00:00:00,Excellent work!
GRD00005623,KOI000367,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A3,Assignment,14.7,20,57.6,2024-10-13 00:00:00,2024-10-18 00:00:00,Satisfactory. Consider improvement in...
GRD00005624,KOI000367,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_Q1,Quiz,25.9,30,68.5,2024-09-15 00:00:00,2024-09-15 00:00:00,Auto-graded
GRD00005625,KOI000367,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_Q2,Quiz,19.3,30,91.3,2024-08-28 00:00:00,2024-08-28 00:00:00,Auto-graded
GRD00005626,KOI000367,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A2,Assignment,21.8,30,62.2,2025-01-08 00:00:00,2025-01-14 00:00:00,Well researched and presented.
GRD00005627,KOI000367,COMP101_Summer_2024/25,COMP101_Summer_2024/25_A3,Assignment,25.8,30,71.9,2025-01-03 00:00:00,2025-01-16 00:00:00,Satisfactory. Consider improvement in...
GRD00005628,KOI000367,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q1,Quiz,22.9,25,94.4,2025-02-20 00:00:00,2025-02-20 00:00:00,Auto-graded
GRD00005629,KOI000367,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q2,Quiz,14.1,15,90.5,2025-01-13 00:00:00,2025-01-13 00:00:00,Auto-graded
GRD00005630,KOI000367,COMP101_Summer_2024/25,COMP101_Summer_2024/25_Q3,Quiz,15.6,20,88.3,2025-01-13 00:00:00,2025-01-13 00:00:00,Auto-graded
GRD00005631,KOI000368,COMP401_Summer_2024/25,COMP401_Summer_2024/25_A1,Assignment,15.8,20,57.6,2025-02-17 00:00:00,2025-02-24 00:00:00,Needs improvement in analysis.
GRD00005632,KOI000368,COMP401_Summer_2024/25,COMP401_Summer_2024/25_A2,Assignment,17.9,20,60.1,2025-01-13 00:00:00,2025-01-22 00:00:00,Well researched and presented.
GRD00005633,KOI000368,COMP401_Summer_2024/25,COMP401_Summer_2024/25_Q1,Quiz,17.8,20,95.4,2024-12-30 00:00:00,2024-12-30 00:00:00,Auto-graded
GRD00005634,KOI000368,COMP401_Summer_2024/25,COMP401_Summer_2024/25_Q2,Quiz,10.6,15,92.6,2025-01-14 00:00:00,2025-01-14 00:00:00,Auto-graded
GRD00005635,KOI000368,COMP401_Summer_2024/25,COMP401_Summer_2024/25_Q3,Quiz,18.1,30,87.5,2025-02-17 00:00:00,2025-02-17 00:00:00,Auto-graded
GRD00005636,KOI000368,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A1,Assignment,16.5,20,94.9,2025-01-20 00:00:00,2025-02-03 00:00:00,"Good effort, well done."
GRD00005637,KOI000368,COMP201_Summer_2024/25,COMP201_Summer_2024/25_A5,Assignment,44.4,50,93.7,2025-02-15 00:00:00,2025-02-26 00:00:00,Needs improvement in analysis.
GRD00005638,KOI000368,COMP201_Summer_2024/25,COMP201_Summer_2024/25_Q2,Quiz,9.2,15,68.3,2025-02-12 00:00:00,2025-02-12 00:00:00,Auto-graded
GRD00005639,KOI000369,MGT301_Summer_2024/25,MGT301_Summer_2024/25_A1,Assignment,15.3,25,60.0,2025-01-14 00:00:00,2025-01-29 00:00:00,Excellent work!
GRD00005640,KOI000369,MGT301_Summer_2024/25,MGT301_Summer_2024/25_A2,Assignment,55.3,100,70.1,2025-02-11 00:00:00,2025-02-14 00:00:00,"Good effort, well done."
GRD00005641,KOI000369,MGT301_Summer_2024/25,MGT301_Summer_2024/25_A3,Assignment,38.4,50,93.4,2025-01-23 00:00:00,2025-02-02 00:00:00,Needs improvement in analysis.
GRD00005642,KOI000369,MGT301_Summer_2024/25,MGT301_Summer_2024/25_Q1,Quiz,17.9,20,84.6,2024-12-31 00:00:00,2024-12-31 00:00:00,Auto-graded
GRD00005643,KOI000369,MGT301_Summer_2024/25,MGT301_Summer_2024/25_Q2,Quiz,14.7,15,62.9,2025-01-07 00:00:00,2025-01-07 00:00:00,Auto-graded
GRD00005644,KOI000370,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A1,Assignment,22.2,25,83.4,2024-08-30 00:00:00,2024-09-10 00:00:00,Well researched and presented.
GRD00005645,KOI000370,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A2,Assignment,21.9,40,74.2,2024-10-22 00:00:00,2024-11-06 00:00:00,Excellent work!
GRD00005646,KOI000370,FIN301_Semester_2_2024,FIN301_Semester_2_2024_A3,Assignment,19.7,25,54.2,2024-09-02 00:00:00,2024-09-18 00:00:00,Well researched and presented.
GRD00005647,KOI000370,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q2,Quiz,20.2,30,88.6,2024-08-11 00:00:00,2024-08-11 00:00:00,Auto-graded
GRD00005648,KOI000370,FIN301_Semester_2_2024,FIN301_Semester_2_2024_Q3,Quiz,7.2,10,61.5,2024-10-13 00:00:00,2024-10-13 00:00:00,Auto-graded
GRD00005649,KOI000370,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A1,Assignment,33.1,40,90.5,2024-09-14 00:00:00,2024-09-30 00:00:00,Well researched and presented.
GRD00005650,KOI000370,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A2,Assignment,20.1,25,57.2,2024-08-19 00:00:00,2024-08-23 00:00:00,Needs improvement in analysis.
GRD00005651,KOI000370,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A3,Assignment,11.5,20,97.9,2024-10-11 00:00:00,2024-10-25 00:00:00,Excellent work!
GRD00005652,KOI000370,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_A4,Assignment,17.8,20,66.9,2024-08-13 00:00:00,2024-08-19 00:00:00,Excellent work!
GRD00005653,KOI000370,SOFT301_Semester_2_2024,SOFT301_Semester_2_2024_Q2,Quiz,18.9,30,94.7,2024-08-28 00:00:00,2024-08-28 00:00:00,Auto-graded
GRD00005654,KOI000370,COMM101_Semester_1_2024,COMM101_Semester_1_2024_A1,Assignment,23.6,25,74.8,2024-03-24 00:00:00,2024-03-31 00:00:00,"Good effort, well done."
GRD00005655,KOI000370,COMM101_Semester_1_2024,COMM101_Semester_1_2024_A2,Assignment,23.6,25,53.2,2024-04-06 00:00:00,2024-04-20 00:00:00,Satisfactory. Consider improvement in...
GRD00005656,KOI000370,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q1,Quiz,24.4,30,76.7,2024-03-31 00:00:00,2024-03-31 00:00:00,Auto-graded
GRD00005657,KOI000370,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q2,Quiz,14.9,15,68.6,2024-05-13 00:00:00,2024-05-13 00:00:00,Auto-graded
GRD00005658,KOI000370,COMM101_Semester_1_2024,COMM101_Semester_1_2024_Q3,Quiz,27.2,30,82.3,2024-05-23 00:00:00,2024-05-23 00:00:00,Auto-graded
GRD00005659,KOI000370,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A1,Assignment,24.2,25,55.7,2024-10-25 00:00:00,2024-11-02 00:00:00,"Good effort, well done."
GRD00005660,KOI000370,SEC401_Semester_2_2024,SEC401_Semester_2_2024_A2,Assignment,12.0,20,76.3,2024-10-02 00:00:00,2024-10-07 00:00:00,Satisfactory. Consider improvement in...
